@avicii,898916245873070080,2017-08-19 14:35:08,b'Shout out to @PasqualeRotella for featuring \xe2\x80\x9cWhat Would I Change It To\xe2\x80\x9d on the latest episode of #NightOwlRadio!\xf0\x9f\x92\xaf\xf0\x9f\x94\x8a\xe2\x80\xa6 https://t.co/YJYaQswHPT'
@avicii,898235945564164100,2017-08-17 17:31:52,b'Picture says it all :) Thank you Shazam \xf0\x9f\xa4\x9c\xf0\x9f\xa4\x9b https://t.co/DsQqSmlGIi'
@avicii,897827381678886914,2017-08-16 14:28:23,b'Hey @MusicChoice #danceedm thanks for supporting #Aviciiwithoutyou as #BNTW track of the week!'
@avicii,897724239813500928,2017-08-16 07:38:32,"b'RT @amazonmusic: Welcome back @Avicii \xf0\x9f\x99\x82 #NP ""You Be Love"" ft. @BillyRaffoul  https://t.co/hFrQ40bUJs https://t.co/Rt2aAh4VLm'"
@avicii,897118082774290434,2017-08-14 15:29:53,b'Starting today you can hear Without You on @MusicChoice #danceedm \nhttps://t.co/8BZviqnHZd #USA #Avicii'
@avicii,896447536524922880,2017-08-12 19:05:22,b'Look moma I made it! Type in #avicii to use my own emoji \xf0\x9f\x99\x8c'
@avicii,896419494163304453,2017-08-12 17:13:56,b'https://t.co/UjQIQ2kZBX @petetong asking me questions \xf0\x9f\xa4\x99'
@avicii,895710337114222593,2017-08-10 18:16:00,b'Listen to \xe2\x80\x98Without You\xe2\x80\x99 @SiriusXM. Shout out to all the #Globalization DJs #USA'
@avicii,895699091656781824,2017-08-10 17:31:19,b'Shouts to NME https://t.co/TKtJBeNkel'
@avicii,895685782987558913,2017-08-10 16:38:26,"b""Check out my new single on @c895radio w/ @drewradio Seattle's home for the best dance music #USA"""
@avicii,895657185710981120,2017-08-10 14:44:48,b'\xe2\x80\x98Without You\xe2\x80\x99 my new release coming up on @EvolutionRadio + @brianfink #USA'
@avicii,895645984910225408,2017-08-10 14:00:17,b'2/2 I will never stop making music. My new EP is out NOW! \xe2\x9d\xa4\xf0\x9f\x8e\xb5\xf0\x9f\x91\x8a\nListen to it on @Spotify here: https://t.co/a3nW6foz5A https://t.co/XCoDct6g1i'
@avicii,895645614049906688,2017-08-10 13:58:49,"b'1/2 ""I will however never let go of music \xe2\x80\x93 I will continue to speak to my fans through it.""'"
@avicii,895298738264186880,2017-08-09 15:00:27,b'@theplainwater When I heard your song \xe2\x80\x9cSo Much Better\xe2\x80\x9d I knew I had to do a remix. \r1 day left!\xf0\x9f\x91\x8a pre-save &gt; Spotify\xe2\x80\xa6 https://t.co/XJMotsTEgc'
@avicii,894994245291053056,2017-08-08 18:50:30,"b""@alunageorge voice is angelic. I'm really happy about releasing this song that we did together! Pre-save on Spotify\xe2\x80\xa6 https://t.co/vCH1VSoQqu"""
@avicii,894623119150854146,2017-08-07 18:15:47,b'3 days left and I think some of you might recognize this song! Pre-save the song on Spotify here\xe2\x80\xa6 https://t.co/7okA20qxtT'
@avicii,894226195331657728,2017-08-06 15:58:33,b'Todays preview is of \xe2\x80\x98You Be Love\xe2\x80\x99 that we recorded in Nashville. \nPre-save the song on Spotify here\xe2\x80\xa6 https://t.co/vhMhGYJvaQ'
@avicii,893858542641442818,2017-08-05 15:37:38,"b'Shoutout to @RitaOra, amazing vocals on \xe2\x80\x98Lonely Together\xe2\x80\x99. Whole track released in 5 days! Pre-save on Spotify here\xe2\x80\xa6 https://t.co/fVtC3LWkbN'"
@avicii,893525730897821697,2017-08-04 17:35:09,"b'While you\xe2\x80\x99re waiting for my new EP, check out the This is: Avicii playlist on @Spotify https://t.co/slN0b04HjR'"
@avicii,893491302024826880,2017-08-04 15:18:21,b'Countdown has started! 6 days left and 6 songs on the EP. Pre-order on Apple Music/iTunes https://t.co/VxhM5LrH2u\xe2\x80\xa6 https://t.co/MgSNJzD22s'
@avicii,893112866387185665,2017-08-03 14:14:35,"b'On Aug 10th at 4 pm CET, my new EP ""Av\xc4\xabci"" will be out. I can\'t wait to share it! PreSave it on @Spotify\xe2\x80\xa6 https://t.co/kVbCimKWc2'"
@avicii,770185158439890944,2016-08-29 09:03:45,b'New episode out! Check out the podcast here https://t.co/gm9sPLiFua'
@avicii,757906693657362432,2016-07-26 11:53:31,b'New episode of the podcast out! Big five-o \xf0\x9f\x98\x81 Check out https://t.co/gm9sPLiFua'
